id_distribuidor,id_red,id_operacion,perdida_cosecha,dependientes,tiempo_vivienda,ingreso_neto,tipo_negocio,tiempo_op_negocio,edad,folio,creditos_con_claves_prevencion,creditos_completados_con_atraso,saldo_vencido_total,pagos_vencidos,creditos_totales,estado_distrito_federal,estado_jalisco,estado_mexico,estado_tabasco,estado_veracruz_de_ignacio_de_la_llave,sucursal_cardenas,sucursal_chalco,sucursal_chimalhuacan_2,sucursal_coatzacoalcos,sucursal_fortin,sucursal_ixtapaluca,sucursal_ixtapaluca_2,sucursal_nezahualcoyotl_2,sucursal_orizaba,sucursal_texcoco,sucursal_tonala,sucursal_tonala_2,sucursal_villahermosa,escolaridad_bachillerato,escolaridad_licenciatura,escolaridad_otro,escolaridad_primaria,escolaridad_secundaria,escolaridad_sin_estudios,escolaridad_tecnico,estado_civil_casada,estado_civil_divorciada,estado_civil_separada,estado_civil_soltera,estado_civil_union_libre,estado_civil_viuda,tipo_vivienda_familiar,tipo_vivienda_otro,tipo_vivienda_propia,tipo_vivienda_rentada,sexo_femenino,sexo_masculino,experiencia_no,experiencia_si,tipo_prestamo,target,probabilidad,target_predicted,grupo_riesgo,capital_pagado,capital_pendiente,capital,perdida_cosecha_estimada
114763,128820,128822,0.2690316666666666,-0.7812465152139179,0.1622659390563559,-0.03431191839917,0.1622659390563559,-1.0156441679740578,1.4016083717644552,1063546989,0.7608695652173914,0.108695652173913,-0.3853669978100494,0.1652692674234004,0.0422330661021367,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.6739934841458075,0.0,8,30700.67,11299.33,42000.0,0.08468265166093092
114764,116779,116784,0.0,-0.7812465152139179,-0.3390308202878944,-0.0248116590661886,-0.3390308202878944,-0.1172299179326033,0.4564084529614551,1063546984,0.5866666666666667,0.16,3.697818080614313,1.4408643253378428,0.6471444824065223,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.7727302530302519,0.0,9,28000.0,0.0,28000.0,0.11672151515956353
114764,128820,128825,0.2690316666666666,-0.7812465152139179,-0.3390308202878944,-0.0248116590661886,-0.3390308202878944,-0.1172299179326033,0.4564084529614551,1063546984,0.5866666666666667,0.16,3.697818080614313,1.4408643253378428,0.6471444824065223,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.7727302530302519,0.0,9,30700.67,11299.33,42000.0,0.11672151515956353
114794,116779,116782,0.0,-0.7812465152139179,-0.8403275796321448,-0.0438121777321514,-0.8403275796321448,0.781184332108851,-0.410024805941295,1063546980,0.9027777777777778,0.0277777777777777,-0.5184263136354749,-0.7298851591832257,0.5845674393405514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.6452544206318575,0.0,8,28000.0,0.0,28000.0,0.08468265166093092
114794,128820,128823,0.2690316666666666,-0.7812465152139179,-0.8403275796321448,-0.0438121777321514,-0.8403275796321448,0.781184332108851,-0.410024805941295,1063546980,0.9027777777777778,0.0277777777777777,-0.5184263136354749,-0.7298851591832257,0.5845674393405514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.6452544206318575,0.0,8,30700.67,11299.33,42000.0,0.08468265166093092
114798,114940,114945,0.909467,-0.7812465152139179,1.1648594577448566,-0.0172114515998034,1.1648594577448566,-0.1172299179326033,-0.252491486140795,1063545531,0.0,0.0,-0.6167257520121234,-1.043189208495545,-0.8964225798874272,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.520880878774802,1.0,6,2715.99,27284.01,30000.0,0.04738720228367299
114816,115220,115226,0.0,1.0705970764042578,-0.8403275796321448,-0.0628126963981143,-0.8403275796321448,-0.1172299179326033,-0.173724826240545,1063545880,0.5652173913043478,0.3043478260869565,-0.1944991402776975,0.3443001527447257,-0.437524264070307,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.7898374899371001,0.0,9,43000.0,0.0,43000.0,0.11672151515956353
114817,114895,114903,0.0,1.0705970764042578,0.1622659390563559,0.058790623064048,0.1622659390563559,0.3319772070881238,-1.0401580851432952,1063545511,0.0,0.0,-0.6167257520121234,2.481481346268046,0.1465281378787549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3445108285348978,1.0,2,48000.0,0.0,48000.0,0.02586073969105862
114817,127287,127292,0.0,1.0705970764042578,0.1622659390563559,0.058790623064048,0.1622659390563559,0.3319772070881238,-1.0401580851432952,1063545511,0.0,0.0,-0.6167257520121234,2.481481346268046,0.1465281378787549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3445108285348978,1.0,2,30000.0,0.0,30000.0,0.02586073969105862
114817,138218,138222,0.0,1.0705970764042578,0.1622659390563559,0.058790623064048,0.1622659390563559,0.3319772070881238,-1.0401580851432952,1063545511,0.0,0.0,-0.6167257520121234,2.481481346268046,0.1465281378787549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3445108285348978,1.0,2,67000.01,0.0,67000.01,0.02586073969105862
114817,148954,148958,0.0,1.0705970764042578,0.1622659390563559,0.058790623064048,0.1622659390563559,0.3319772070881238,-1.0401580851432952,1063545511,0.0,0.0,-0.6167257520121234,2.481481346268046,0.1465281378787549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.3445108285348978,1.0,2,52000.03,0.0,52000.03,0.02586073969105862
114818,116766,116770,0.0,0.1446752805951699,-0.8403275796321448,-0.0580625667316236,-0.8403275796321448,-1.0156441679740578,0.220108473260705,1063546934,0.7586206896551724,0.0344827586206896,-0.2197211620664953,-0.7522640198483914,-0.3123701779383652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5400177757369755,1.0,6,25000.0,0.0,25000.0,0.04738720228367299
114818,128106,128110,0.6916229268292683,0.1446752805951699,-0.8403275796321448,-0.0580625667316236,-0.8403275796321448,-1.0156441679740578,0.220108473260705,1063546934,0.7586206896551724,0.0344827586206896,-0.2197211620664953,-0.7522640198483914,-0.3123701779383652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.5400177757369755,1.0,6,12643.46,28356.54,41000.0,0.04738720228367299
114820,115220,115227,0.0,-0.7812465152139179,0.1622659390563559,-0.0590125926649218,0.1622659390563559,-0.1172299179326033,1.4016083717644552,1063545873,0.4683544303797468,0.0759493670886076,0.431593945048181,0.8366350873783701,0.7305805398278169,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5868509753607949,0.0,7,43000.0,0.0,43000.0,0.058936320469954895
114822,116779,116780,0.0,-0.7812465152139179,0.1622659390563559,-0.0324118665325737,0.1622659390563559,1.6795985821503052,1.1653083920637053,1063546967,0.6022727272727273,0.034090909090909,-0.2283038478563168,-0.058519339228256,0.9183116690257296,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.6026024349573549,0.0,7,28000.0,0.0,28000.0,0.058936320469954895
114822,128820,128821,0.2690316666666666,-0.7812465152139179,0.1622659390563559,-0.0324118665325737,0.1622659390563559,1.6795985821503052,1.1653083920637053,1063546967,0.6022727272727273,0.034090909090909,-0.2283038478563168,-0.058519339228256,0.9183116690257296,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.6026024349573549,0.0,7,30700.67,11299.33,42000.0,0.058936320469954895
114825,116766,116767,0.0,-0.7812465152139179,2.668749735777608,-0.0552124889317292,2.668749735777608,0.3319772070881238,0.9290084123629552,1063546945,0.3888888888888889,0.5,-0.0529401969120294,1.8436838173108243,-0.5418193358469253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.7158406826306162,0.0,9,25000.0,0.0,25000.0,0.11672151515956353
114825,128106,128107,0.6916229268292683,-0.7812465152139179,2.668749735777608,-0.0552124889317292,2.668749735777608,0.3319772070881238,0.9290084123629552,1063546945,0.3888888888888889,0.5,-0.0529401969120294,1.8436838173108243,-0.5418193358469253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.7158406826306162,0.0,9,12643.46,28356.54,41000.0,0.11672151515956353
114828,115220,115225,0.0,1.9965188722133456,-0.8403275796321448,-0.0617866683901523,-0.8403275796321448,-0.1172299179326033,-0.252491486140795,1063545868,0.7058823529411765,0.1176470588235294,-0.0445097845797693,-0.6403697165225631,-0.5626783502022489,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,prestamo_personal_red,1,0.704933281249834,0.0,9,43000.0,0.0,43000.0,0.11672151515956353
114829,116073,116074,0.0,-0.7812465152139179,-0.8403275796321448,0.058790623064048,-0.8403275796321448,-1.0156441679740578,0.2988751331609551,1063546478,0.5454545454545454,0.0606060606060606,-0.602619692625304,-0.9536737658348824,-0.2289341205170706,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.23942244738522123,1.0,1,30000.0,0.0,30000.0,0.014364894417930874
114829,126390,126391,0.0,-0.7812465152139179,-0.8403275796321448,0.058790623064048,-0.8403275796321448,-1.0156441679740578,0.2988751331609551,1063546478,0.5454545454545454,0.0606060606060606,-0.602619692625304,-0.9536737658348824,-0.2289341205170706,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.23942244738522123,1.0,1,41000.0,0.0,41000.0,0.014364894417930874
114829,136429,136430,0.0,-0.7812465152139179,-0.8403275796321448,0.058790623064048,-0.8403275796321448,-1.0156441679740578,0.2988751331609551,1063546478,0.5454545454545454,0.0606060606060606,-0.602619692625304,-0.9536737658348824,-0.2289341205170706,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.23942244738522123,1.0,1,58000.01,0.0,58000.01,0.014364894417930874
114830,115207,115210,0.0,-0.7812465152139179,-0.8403275796321448,0.0207895857321223,-0.8403275796321448,-0.1172299179326033,-1.7490580242455454,1063545832,0.2222222222222222,0.3333333333333333,-0.5472475262393591,-0.4837176918664035,-0.729550465044838,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3792610689579078,1.0,3,48000.0,0.0,48000.0,0.030818136966340504
114831,115207,115213,0.0,-0.7812465152139179,-0.3390308202878944,-0.0438121777321514,-0.3390308202878944,-1.0156441679740578,1.0077750722632053,1063545827,0.3703703703703703,0.1111111111111111,-0.4963328192474829,0.2212164190863146,-0.3540882066490124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2964099385614928,1.0,1,48000.0,0.0,48000.0,0.014364894417930874
114831,138631,138772,0.0,-0.7812465152139179,-0.3390308202878944,-0.0438121777321514,-0.3390308202878944,-1.0156441679740578,1.0077750722632053,1063545827,0.3703703703703703,0.1111111111111111,-0.4963328192474829,0.2212164190863146,-0.3540882066490124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2964099385614928,1.0,1,49000.01,0.0,49000.01,0.014364894417930874
114831,149169,149174,0.0,-0.7812465152139179,-0.3390308202878944,-0.0438121777321514,-0.3390308202878944,-1.0156441679740578,1.0077750722632053,1063545827,0.3703703703703703,0.1111111111111111,-0.4963328192474829,0.2212164190863146,-0.3540882066490124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.2964099385614928,1.0,1,68000.11,0.0,68000.11,0.014364894417930874
114832,115207,115208,0.0,-0.7812465152139179,-0.8403275796321448,0.0065391967326501,-0.8403275796321448,-0.1172299179326033,-1.4339913846445451,1063545822,0.6666666666666666,0.1666666666666666,-0.6099703477130382,-0.9984314871652136,-0.792127508110809,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3862281780104877,1.0,3,48000.0,0.0,48000.0,0.030818136966340504
114835,115207,115211,0.0,-0.7812465152139179,-0.8403275796321448,-0.0029610626003312,-0.8403275796321448,-0.1172299179326033,-1.5915247044450451,1063545814,0.4545454545454545,0.5454545454545454,-0.2905421628741188,0.9261505300390328,-0.6878324363341908,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5449383319059897,0.0,6,48000.0,0.0,48000.0,0.04738720228367299
114836,115207,115209,0.0,-0.7812465152139179,-0.3390308202878944,0.0017890670661594,-0.3390308202878944,-1.0156441679740578,0.2988751331609551,1063545808,0.4166666666666667,0.3333333333333333,0.2261355216731325,0.3666790134098913,-0.6669734219788671,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.4283204824793718,1.0,4,48000.0,0.0,48000.0,0.02889684065271636
114855,115235,115236,0.0,-0.7812465152139179,-0.3390308202878944,-0.0362119702657663,-0.3390308202878944,2.1288057071710327,1.6379083514652053,1063545885,0.625,0.0,-0.6167257520121234,-0.9312949051697166,-0.7504094794001617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.6457129011074941,0.0,8,25000.0,0.0,25000.0,0.08468265166093092
114857,115207,115212,0.0,-0.7812465152139179,-0.8403275796321448,0.0207895857321223,-0.8403275796321448,0.781184332108851,0.9290084123629552,1063545797,0.5961538461538461,0.0961538461538461,0.9071716390954648,0.0869432550953206,0.1673871522340785,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.3515603472051091,1.0,2,48000.0,0.0,48000.0,0.02586073969105862
114860,115912,115915,0.0,-0.7812465152139179,-0.8403275796321448,-0.0571125407983255,-0.8403275796321448,-0.1172299179326033,0.5351751128617052,1063546384,0.7272727272727273,0.3636363636363636,-0.413911349582004,-0.0808981998934217,-0.6878324363341908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.6943288556149376,0.0,9,25000.0,0.0,25000.0,0.11672151515956353
114860,127782,127784,0.8048014705882353,-0.7812465152139179,-0.8403275796321448,-0.0571125407983255,-0.8403275796321448,-0.1172299179326033,0.5351751128617052,1063546384,0.7272727272727273,0.3636363636363636,-0.413911349582004,-0.0808981998934217,-0.6878324363341908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.6943288556149376,0.0,9,6636.75,27363.25,34000.0,0.11672151515956353
114862,115912,115916,0.0,-0.7812465152139179,-0.8403275796321448,-0.0561625148650273,-0.8403275796321448,-0.1172299179326033,1.3228417118642053,1063546386,0.4074074074074074,0.074074074074074,-0.2511033373657296,-0.8641583231742197,-0.3540882066490124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5305839132199301,1.0,6,25000.0,0.0,25000.0,0.04738720228367299
114862,127782,127785,0.8048014705882353,-0.7812465152139179,-0.8403275796321448,-0.0561625148650273,-0.8403275796321448,-0.1172299179326033,1.3228417118642053,1063546386,0.4074074074074074,0.074074074074074,-0.2511033373657296,-0.8641583231742197,-0.3540882066490124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.5305839132199301,1.0,6,6636.75,27363.25,34000.0,0.04738720228367299
114893,115912,115913,0.0,-0.7812465152139179,-0.8403275796321448,-0.060912644531518,-0.8403275796321448,-0.5664370429533305,0.141341813360455,1063546394,0.64,0.04,-0.3790130417172622,-0.976052626500048,-0.3958062353596597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.5454146155153847,0.0,6,25000.0,0.0,25000.0,0.04738720228367299
114893,127782,127783,0.8048014705882353,-0.7812465152139179,-0.8403275796321448,-0.060912644531518,-0.8403275796321448,-0.5664370429533305,0.141341813360455,1063546394,0.64,0.04,-0.3790130417172622,-0.976052626500048,-0.3958062353596597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.5454146155153847,0.0,6,6636.75,27363.25,34000.0,0.04738720228367299
114905,149429,149433,0.0,-0.7812465152139179,1.6661562170891069,-0.0599626185982199,1.6661562170891069,2.1288057071710327,1.7954416712657053,1063545669,0.625,0.0,-0.6167257520121234,-1.043189208495545,-0.4166652497149834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.6538083360973892,0.0,8,71999.93,0.0,71999.93,0.08468265166093092
114949,116766,116771,0.0,-0.7812465152139179,1.1648594577448566,-0.0580625667316236,1.1648594577448566,-0.5664370429533305,0.062575153460205,1063546950,0.2222222222222222,0.2222222222222222,-0.5536291684153393,-0.3942022492057409,-0.729550465044838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,prestamo_personal_red,1,0.5168820579513846,1.0,6,25000.0,0.0,25000.0,0.04738720228367299
114949,128106,128111,0.6916229268292683,-0.7812465152139179,1.1648594577448566,-0.0580625667316236,1.1648594577448566,-0.5664370429533305,0.062575153460205,1063546950,0.2222222222222222,0.2222222222222222,-0.5536291684153393,-0.3942022492057409,-0.729550465044838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,prestamo_personal_red,0,0.5168820579513846,1.0,6,12643.46,28356.54,41000.0,0.04738720228367299
114980,115293,115294,0.0,-0.7812465152139179,-0.3390308202878944,-0.0628126963981143,-0.3390308202878944,-1.0156441679740578,0.8502417524627052,1063546030,0.5737704918032787,0.0163934426229508,-0.2010607419944319,-0.4389599705360722,1.6275181571067334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.5413733141175459,0.0,6,25000.0,0.0,25000.0,0.04738720228367299
114983,115912,115917,0.0,-0.7812465152139179,0.1622659390563559,-0.0561625148650273,0.1622659390563559,-1.0156441679740578,1.2440750519639552,1063546401,0.5333333333333333,0.1333333333333333,0.2509976243804218,0.1317009764256519,-0.2915111635830416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.5899567273938564,0.0,7,25000.0,0.0,25000.0,0.058936320469954895
114984,126023,126030,0.0,-0.7812465152139179,0.6635626984006062,0.0397901043980851,0.6635626984006062,1.2303914571295782,0.141341813360455,1063545594,0.2727272727272727,0.0606060606060606,-0.5963487947820958,-0.774642880513557,-0.2289341205170706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.08491695485130546,1.0,0,240000.05,0.0,240000.05,0.003693842666564695
114984,148265,148290,0.0,-0.7812465152139179,0.6635626984006062,0.0397901043980851,0.6635626984006062,1.2303914571295782,0.141341813360455,1063545594,0.2727272727272727,0.0606060606060606,-0.5963487947820958,-0.774642880513557,-0.2289341205170706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.08491695485130546,1.0,0,119999.9,0.0,119999.9,0.003693842666564695
114984,157857,157864,0.0,-0.7812465152139179,0.6635626984006062,0.0397901043980851,0.6635626984006062,1.2303914571295782,0.141341813360455,1063545594,0.2727272727272727,0.0606060606060606,-0.5963487947820958,-0.774642880513557,-0.2289341205170706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,prestamo_personal_red,1,0.08491695485130546,1.0,0,140000.11,0.0,140000.11,0.003693842666564695
114997,115400,115404,0.0,0.1446752805951699,-0.3390308202878944,-0.0510323748252173,-0.3390308202878944,0.781184332108851,-0.8826247653427951,1063546076,0.2947368421052631,0.0210526315789473,-0.5080163463549172,-0.4725282615338207,1.0643247695129952,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.4857127585245876,1.0,5,32000.0,0.0,32000.0,0.031661902689438914
114999,115293,115296,0.0,0.1446752805951699,3.170046495121858,-0.0362119702657663,3.170046495121858,2.57801283219176,-1.4339913846445451,1063546022,0.5,0.3214285714285714,0.1061025079900006,0.3778684437424742,-0.3332291922936888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.7809646143347855,0.0,9,25000.0,0.0,25000.0,0.11672151515956353
114999,128084,128087,0.0069841025641025,0.1446752805951699,3.170046495121858,-0.0362119702657663,3.170046495121858,2.57801283219176,-1.4339913846445451,1063546022,0.5,0.3214285714285714,0.1061025079900006,0.3778684437424742,-0.3332291922936888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,0,0.7809646143347855,0.0,9,38727.62,272.38,39000.0,0.11672151515956353
115000,115207,115214,0.0,-0.7812465152139179,-0.8403275796321448,-0.0029610626003312,-0.8403275796321448,-0.1172299179326033,-1.5127580445447952,1063545779,0.8461538461538461,0.0769230769230769,-0.5143841454893009,-0.6291802861899803,-0.6461144076235434,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.37198704762664325,1.0,3,48000.0,0.0,48000.0,0.030818136966340504
115006,115293,115297,0.0,0.1446752805951699,-0.8403275796321448,-0.0675628260646051,-0.8403275796321448,-1.0156441679740578,-0.6463247856420451,1063546007,0.6888888888888889,0.1777777777777777,0.2932327442913012,0.4226261650728055,0.021374051746813,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.7328622608956099,0.0,9,25000.0,0.0,25000.0,0.11672151515956353
115007,115293,115295,0.0,1.0705970764042578,-0.3390308202878944,-0.0362119702657663,-0.3390308202878944,-1.0156441679740578,0.6927084326622052,1063546004,0.578125,0.0625,0.1691575624619953,1.1946968580210209,0.4176953244979623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,1,0.6465673383415865,0.0,8,25000.0,0.0,25000.0,0.08468265166093092
115007,128084,128086,0.0069841025641025,1.0705970764042578,-0.3390308202878944,-0.0362119702657663,-0.3390308202878944,-1.0156441679740578,0.6927084326622052,1063546004,0.578125,0.0625,0.1691575624619953,1.1946968580210209,0.4176953244979623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,prestamo_personal_red,0,0.6465673383415865,0.0,8,38727.62,272.38,39000.0,0.08468265166093092
115011,115313,115316,0.0,1.0705970764042578,0.6635626984006062,0.0017890670661594,0.6635626984006062,0.3319772070881238,0.141341813360455,1063546038,0.8227848101265823,0.1265822784810126,0.6731688639484619,1.1275602760255237,0.7305805398278169,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,prestamo_personal_red,1,0.39550689556136476,1.0,3,35000.0,0.0,35000.0,0.030818136966340504
