id_distribuidor,folio,saldo_vencido_total,pagos_vencidos,creditos_totales,creditos_con_claves_prevencion,creditos_completados_con_atraso,creditos_completados_sin_atraso
112335,1063544516,69712.0,103.0,34,24,5,29
112340,1063544514,93967.0,126.0,58,27,7,51
112341,1063544482,139110.0,187.0,54,30,17,37
112352,1063544407,8140.0,11.0,8,4,1,7
112354,1063544452,10380.0,325.0,54,16,7,47
112359,1063544477,10918.0,53.0,28,16,3,25
112361,1063544474,13703.0,72.0,56,23,4,52
112367,1063544320,22295.0,23.0,3,1,2,1
112384,1063544581,6168.0,67.0,23,12,5,18
112426,1063545049,14559.0,37.0,7,2,5,2
112429,1063544523,2557.0,9.0,22,8,1,21
112437,1063544556,855.0,4.0,5,2,1,4
112443,1063544552,4281.0,61.0,48,23,5,43
112444,1063544612,0.0,0.0,33,3,0,33
112470,1063544578,30622.0,58.0,52,39,6,46
112473,1063544912,37357.0,260.0,77,48,5,72
112533,1063545553,2044.0,36.0,9,7,1,8
112566,1063544878,274585.0,105.0,86,32,12,74
112570,1063544708,42737.0,144.0,28,17,6,22
112572,1063544701,48037.0,339.0,35,27,8,27
112575,1063544690,38407.0,178.0,50,35,6,44
112577,1063544683,24400.0,114.0,44,14,6,38
112586,1063544676,2563.0,5.0,14,7,1,13
112599,1063544650,65795.0,68.0,25,10,4,21
112601,1063544648,23349.0,111.0,21,9,4,17
112602,1063544639,2993.0,7.0,4,2,1,3
112604,1063544632,1894.0,51.0,21,17,2,19
112606,1063544631,41246.0,281.0,40,24,4,36
112609,1063544609,0.0,0.0,4,2,0,4
112612,1063544607,7913.0,17.0,11,9,1,10
112642,1063544661,46225.0,77.0,21,13,4,17
112762,1063544744,22931.0,63.0,33,24,3,30
112768,1063544735,16735.0,61.0,19,13,2,17
112770,1063544727,12456.0,73.0,25,14,3,22
112771,1063544719,12642.0,67.0,42,26,3,39
112772,1063544717,12043.0,73.0,12,5,4,8
112774,1063544713,64920.0,35.0,76,56,4,72
112790,1063544876,247151.0,92.0,30,16,8,22
112794,1063544870,250859.0,109.0,59,26,11,48
112795,1063544868,245519.0,170.0,78,40,11,67
112796,1063544861,364700.0,315.0,83,34,23,60
112816,1063544747,1359.0,60.0,69,46,4,65
112818,1063544772,65355.0,93.0,20,16,5,15
112822,1063544811,21395.0,150.0,49,9,4,45
112823,1063544807,123966.0,242.0,114,34,15,99
112831,1063544796,23503.0,42.0,54,15,2,52
112832,1063544786,101055.0,149.0,71,14,4,67
112833,1063544784,88100.0,201.0,107,33,11,96
112834,1063544780,40478.0,123.0,40,2,26,14
112929,1063544627,0.0,3.0,13,10,0,13
112951,1063544937,101672.0,42.0,31,16,8,23
112953,1063544932,81893.0,139.0,76,43,14,62
112960,1063544856,48808.0,239.0,125,97,7,118
112961,1063544850,37572.0,191.0,86,68,4,82
112963,1063544832,6567.0,45.0,35,22,2,33
112964,1063544827,21012.0,184.0,114,86,6,108
112966,1063544819,9416.0,35.0,20,14,4,16
112987,1063546889,7409.0,151.0,20,8,6,14
112988,1063546877,9440.0,88.0,46,12,3,43
113065,1063544906,3009.0,27.0,14,6,1,13
113068,1063544904,48530.0,30.0,12,7,2,10
113072,1063544901,41276.0,155.0,53,28,3,50
113075,1063544889,0.0,3.0,5,0,0,5
113085,1063544767,84909.0,115.0,72,44,6,66
113108,1063544746,15449.0,32.0,4,0,2,2
113118,1063544970,44534.0,56.0,38,26,5,33
113121,1063544965,81275.0,221.0,70,25,9,61
113126,1063545635,24058.0,174.0,68,40,2,66
113135,1063544995,126104.0,46.0,22,10,6,16
113168,1063546064,54811.0,88.0,59,41,4,55
113221,1063546049,45923.0,55.0,35,25,5,30
113275,1063544985,76383.0,50.0,19,14,7,12
113277,1063544981,93024.0,18.0,20,16,2,18
113284,1063544980,40673.0,70.0,61,24,5,56
113288,1063544976,90957.0,18.0,19,11,2,17
113289,1063544972,111462.0,23.0,20,13,2,18
113324,1063544925,0.0,46.0,8,4,0,8
113339,1063544923,6915.0,10.0,19,8,2,17
113355,1063544960,7284.0,16.0,11,6,2,9
113360,1063544955,14047.0,33.0,20,9,3,17
113374,1063544879,14803.0,87.0,10,5,2,8
113378,1063545336,0.0,0.0,4,0,0,4
113398,1063544941,1266.0,28.0,17,11,2,15
113400,1063546045,119196.0,188.0,102,63,16,86
113402,1063545068,13472.0,48.0,15,7,6,9
113408,1063545041,0.0,4.0,28,15,0,28
113409,1063545037,3266.0,5.0,24,14,1,23
113410,1063545031,1183.0,122.0,22,9,1,21
113411,1063545028,10871.0,25.0,32,21,1,31
113413,1063545023,48982.0,39.0,11,6,2,9
113414,1063545014,100500.0,28.0,32,23,1,31
113415,1063545012,1093.0,6.0,8,6,1,7
113417,1063545008,28812.0,19.0,5,2,2,3
113430,1063544921,224.0,35.0,8,1,1,7
113452,1063545005,0.0,0.0,3,2,0,3
113515,1063545046,2290.0,36.0,4,2,2,2
113551,1063545151,20883.0,63.0,38,27,4,34
113553,1063545137,0.0,0.0,2,1,0,2
113554,1063545142,848.0,5.0,12,9,1,11
113555,1063545133,107072.0,179.0,45,38,8,37
113557,1063545154,1212.0,5.0,2,1,1,1
113595,1063545092,15263.0,81.0,16,6,2,14
113597,1063545072,10219.0,209.0,26,17,4,22
113650,1063545287,503.0,25.0,5,1,2,3
113652,1063545284,58814.0,96.0,78,55,5,73
113668,1063545004,44211.0,63.0,68,30,5,63
113688,1063545551,0.0,3.0,31,4,0,31
113695,1063545768,120315.0,460.0,68,14,18,50
113701,1063545280,31725.0,95.0,39,31,8,31
113712,1063545761,4080.0,76.0,23,16,1,22
113714,1063545754,39837.0,150.0,19,3,5,14
113717,1063545743,43032.0,50.0,60,12,5,55
113722,1063545741,29937.0,93.0,13,1,2,11
113724,1063545740,0.0,0.0,4,1,0,4
113728,1063545736,54729.0,62.0,23,8,2,21
113733,1063545279,6333.0,23.0,15,11,2,13
113741,1063545331,11126.0,1.0,4,2,1,3
113758,1063545100,14160.0,17.0,19,9,4,15
113760,1063545622,81660.0,142.0,37,22,7,30
113781,1063545163,56123.0,135.0,76,50,7,69
113782,1063545070,34931.0,98.0,58,23,5,53
113785,1063545230,82530.0,30.0,28,15,3,25
113799,1063545228,82649.0,95.0,50,26,7,43
113800,1063545227,152867.0,153.0,34,24,11,23
113803,1063545129,17176.0,166.0,6,4,3,3
113807,1063545122,638.0,14.0,3,1,1,2
113810,1063545734,9986.0,43.0,24,4,2,22
113811,1063545120,1856.0,18.0,5,2,1,4
113814,1063545117,132479.0,220.0,33,15,7,26
113818,1063545105,85445.0,154.0,17,6,6,11
113823,1063545110,127569.0,334.0,36,15,9,27
113824,1063545365,0.0,0.0,9,7,0,9
113896,1063545083,2808.0,2.0,2,0,1,1
113897,1063545262,5981.0,56.0,8,4,3,5
113903,1063545461,32952.0,50.0,34,18,7,27
113914,1063545617,0.0,201.0,54,41,0,54
113919,1063545086,6342.0,7.0,17,11,1,16
113945,1063545160,14598.0,34.0,5,1,4,1
113946,1063545457,41522.0,68.0,11,5,6,5
113947,1063545178,125739.0,90.0,29,12,11,18
113950,1063546041,37343.0,16.0,36,25,2,34
113957,1063545259,68549.0,494.0,99,31,32,67
113958,1063545252,101732.0,358.0,75,17,13,62
113960,1063545246,18297.0,38.0,21,15,4,17
113962,1063545238,1355.0,11.0,9,4,1,8
113975,1063545234,38663.0,96.0,30,18,7,23
113976,1063545198,6406.0,13.0,53,26,1,52
113982,1063545194,2604.0,14.0,45,36,2,43
113984,1063545275,109348.0,296.0,73,52,9,64
114048,1063545547,7297.0,203.0,69,34,5,64
114051,1063545216,247094.0,106.0,50,25,7,43
114056,1063545210,197893.0,298.0,53,27,12,41
114072,1063545191,4294.0,110.0,32,19,4,28
114076,1063545327,22312.0,81.0,10,7,6,4
114079,1063545453,17965.0,60.0,5,2,4,1
114080,1063545313,190941.0,310.0,73,33,15,58
114081,1063545306,65999.0,98.0,24,18,9,15
114082,1063545185,15893.0,43.0,31,17,3,28
114083,1063545181,26298.0,180.0,27,18,3,24
114140,1063545301,38433.0,41.0,11,6,8,3
114141,1063546843,56809.0,65.0,24,15,8,16
114142,1063545294,30226.0,177.0,65,39,7,58
114187,1063545363,3402.0,1.0,34,14,2,32
114188,1063545353,31567.0,36.0,13,9,4,9
114190,1063545346,49489.0,188.0,54,44,8,46
114203,1063545381,44697.0,39.0,34,22,6,28
114237,1063545447,17888.0,26.0,54,31,4,50
114241,1063545489,0.0,7.0,23,16,0,23
114243,1063545485,44604.0,95.0,29,15,4,25
114246,1063545483,31105.0,216.0,48,29,5,43
114252,1063545477,25688.0,92.0,61,29,3,58
114271,1063545380,7832.0,52.0,16,11,3,13
114273,1063546382,73842.0,39.0,14,6,3,11
114276,1063545370,8009.0,42.0,16,11,3,13
114277,1063546374,19045.0,8.0,23,5,3,20
114282,1063546372,75620.0,27.0,18,4,1,17
114289,1063545544,18647.0,57.0,19,11,3,16
114290,1063545536,34444.0,55.0,23,18,3,20
114325,1063545604,5362.0,31.0,44,36,3,41
114328,1063545342,0.0,0.0,13,4,0,13
114330,1063545472,31813.0,185.0,10,2,4,6
114342,1063545339,1296.0,33.0,8,6,2,6
114379,1063545444,9335.0,139.0,25,14,2,23
114402,1063545533,0.0,0.0,3,0,0,3
114412,1063545439,68292.0,39.0,55,47,4,51
114414,1063545428,12440.0,30.0,28,22,2,26
114432,1063546088,2201.0,224.0,62,21,1,61
114433,1063546084,6547.0,167.0,29,22,2,27
114435,1063545417,41915.0,148.0,68,33,4,64
114437,1063545410,43517.0,166.0,41,27,8,33
114438,1063546081,0.0,47.0,95,55,0,95
114442,1063545406,4780.0,33.0,10,2,2,8
114443,1063545404,1118.0,6.0,7,3,1,6
114444,1063545399,5563.0,300.0,106,27,3,103
114445,1063545393,10975.0,31.0,31,16,4,27
114447,1063546078,0.0,5.0,5,3,0,5
114463,1063545385,0.0,2.0,16,11,0,16
114518,1063545584,6970.0,11.0,49,13,2,47
114546,1063545577,41191.0,290.0,105,41,3,102
114561,1063545567,0.0,7.0,47,20,0,47
114562,1063545564,0.0,2.0,7,0,0,7
114563,1063545562,15605.0,49.0,32,17,1,31
114564,1063545991,0.0,3.0,32,6,0,32
114565,1063545369,63710.0,280.0,101,3,10,91
114566,1063545987,22754.0,129.0,59,19,10,49
114567,1063545978,6478.0,26.0,29,10,2,27
114568,1063545977,369.0,248.0,24,6,2,22
114575,1063545527,1282.0,1.0,2,1,1,1
114607,1063545959,28407.0,30.0,21,14,3,18
114608,1063545709,25603.0,174.0,23,6,13,10
114611,1063545703,25532.0,65.0,10,6,4,6
114612,1063545930,100824.0,55.0,39,22,8,31
114613,1063545693,5075.0,37.0,46,15,3,43
114614,1063545688,21085.0,99.0,11,7,5,6
114616,1063545938,40721.0,48.0,35,17,5,30
114619,1063545524,11993.0,69.0,5,2,2,3
114620,1063545506,31642.0,27.0,25,15,4,21
114621,1063545501,230279.0,234.0,25,12,13,12
114622,1063545498,33354.0,182.0,42,10,14,28
114623,1063545495,757.0,11.0,8,4,1,7
114624,1063545491,37294.0,71.0,22,12,5,17
114670,1063545929,5837.0,10.0,20,10,2,18
114677,1063547115,19724.0,60.0,12,2,3,9
114688,1063547106,6244.0,14.0,59,26,1,58
114738,1063545728,35589.0,35.0,16,12,3,13
114745,1063545912,1745.0,21.0,10,3,1,9
114749,1063545907,43107.0,145.0,11,6,5,6
114752,1063545897,14273.0,61.0,39,8,4,35
114753,1063545613,14940.0,103.0,46,36,2,44
114755,1063545889,84009.0,109.0,24,17,6,18
114763,1063546989,16713.0,108.0,46,35,5,41
114764,1063546984,311676.0,222.0,75,44,12,63
114794,1063546980,7101.0,28.0,72,65,2,70
114798,1063545531,0.0,0.0,1,0,0,1
114816,1063545880,30501.0,124.0,23,13,7,16
114817,1063545511,0.0,315.0,51,0,0,51
114818,1063546934,28679.0,26.0,29,22,1,28
114820,1063545873,75729.0,168.0,79,37,6,73
114822,1063546967,28059.0,88.0,88,53,3,85
114825,1063546945,40727.0,258.0,18,7,9,9
114828,1063545868,41336.0,36.0,17,12,2,15
114829,1063546478,1019.0,8.0,33,18,2,31
114830,1063545832,5019.0,50.0,9,2,3,6
114831,1063545827,8697.0,113.0,27,10,3,24
114832,1063545822,488.0,4.0,6,4,1,5
114835,1063545814,23563.0,176.0,11,5,6,5
114836,1063545808,60887.0,126.0,12,5,4,8
114855,1063545885,0.0,10.0,8,5,0,8
114857,1063545797,110084.0,101.0,52,31,5,47
114860,1063546384,14651.0,86.0,11,8,4,7
114862,1063546386,26412.0,16.0,27,11,2,25
114867,1063545676,41806.0,69.0,30,20,7,23
114893,1063546394,17172.0,6.0,25,16,1,24
114905,1063545669,0.0,0.0,24,15,0,24
114949,1063546950,4558.0,58.0,9,2,2,7
114980,1063546030,30027.0,54.0,122,70,2,120
114983,1063546401,62683.0,105.0,30,16,4,26
114984,1063545594,1472.0,24.0,33,9,2,31
114997,1063546076,7853.0,51.0,95,28,2,93
114999,1063546022,52216.0,127.0,28,14,9,19
115000,1063545779,7393.0,37.0,13,11,1,12
115006,1063546007,65734.0,131.0,45,31,8,37
115007,1063546004,56771.0,200.0,64,37,4,60
115011,1063546038,93180.0,194.0,79,65,10,69
115013,1063546033,37669.0,187.0,121,102,9,112
115014,1063545637,41308.0,29.0,11,6,2,9
115015,1063545860,26653.0,59.0,25,21,3,22
115016,1063545845,80280.0,68.0,31,20,3,28
115025,1063546336,5269.0,10.0,8,6,1,7
115028,1063546319,66368.0,84.0,41,25,6,35
115069,1063545994,22940.0,32.0,45,13,8,37
115083,1063545775,76121.0,156.0,129,24,5,124
115084,1063545963,9109.0,65.0,17,8,5,12
115136,1063545927,0.0,0.0,4,0,0,4
115139,1063545725,36037.0,57.0,39,13,6,33
115168,1063546732,175002.0,163.0,148,73,14,134
115169,1063546954,10285.0,27.0,34,25,3,31
115171,1063545840,15529.0,40.0,97,68,2,95
115175,1063546728,106053.0,66.0,50,31,7,43
115179,1063546613,44668.0,41.0,55,29,2,53
115206,1063546272,37420.0,77.0,25,6,10,15
115223,1063546961,45881.0,209.0,43,7,23,20
115252,1063546128,55553.0,116.0,20,4,4,16
115253,1063546126,37216.0,144.0,25,13,3,22
115276,1063546214,4216.0,18.0,8,3,2,6
115306,1063546197,20567.0,105.0,11,1,9,2
115307,1063546664,17601.0,133.0,93,72,5,88
115309,1063546964,0.0,3.0,32,19,0,32
115321,1063546660,14724.0,109.0,30,17,6,24
115330,1063546116,0.0,0.0,1,0,0,1
115332,1063546290,62407.0,14.0,43,21,3,40
115334,1063546839,16746.0,57.0,12,6,7,5
115336,1063546103,8819.0,23.0,4,1,2,2
115338,1063546835,17131.0,65.0,28,19,4,24
115339,1063546102,37512.0,43.0,10,7,1,9
115340,1063546408,36570.0,52.0,40,15,4,36
115342,1063546263,46372.0,121.0,29,23,3,26
115343,1063546257,198508.0,165.0,84,60,10,74
115345,1063546247,33124.0,166.0,14,8,3,11
115347,1063546238,11347.0,14.0,29,25,1,28
115351,1063546228,0.0,0.0,9,5,0,9
115370,1063546167,4237.0,67.0,27,12,2,25
115375,1063546157,78214.0,47.0,31,14,5,26
115376,1063546150,36972.0,107.0,18,8,10,8
115377,1063546305,15005.0,114.0,18,3,1,17
115379,1063546303,39339.0,41.0,25,18,4,21
115381,1063546147,31994.0,165.0,6,3,5,1
115382,1063546141,99536.0,196.0,113,27,13,100
115383,1063546133,21922.0,76.0,4,3,1,3
115388,1063546132,70586.0,55.0,19,11,3,16
115426,1063546527,57572.0,27.0,10,6,3,7
115436,1063546727,20134.0,94.0,54,42,4,50
115455,1063546181,21723.0,42.0,45,33,2,43
115456,1063546179,47583.0,69.0,95,67,5,90
115472,1063546130,21114.0,182.0,22,8,8,14
115504,1063546475,7765.0,77.0,45,30,1,44
115533,1063546510,42027.0,188.0,63,40,9,54
115539,1063546493,130811.0,272.0,79,18,19,60
115541,1063546750,2000.0,20.0,18,9,1,17
115543,1063546505,48802.0,290.0,53,32,7,46
115561,1063546748,9193.0,1.0,5,3,1,4
115591,1063546652,0.0,0.0,16,8,0,16
115605,1063546465,22023.0,110.0,35,18,4,31
115608,1063546461,2300.0,45.0,24,18,2,22
115627,1063546442,57028.0,135.0,51,7,4,47
115629,1063546436,74934.0,47.0,34,8,6,28
115642,1063546499,150798.0,388.0,97,61,11,86
115644,1063546297,115299.0,68.0,12,7,4,8
115652,1063546191,20127.0,295.0,173,94,4,169
115664,1063546183,5165.0,40.0,134,89,1,133
115667,1063547760,37770.0,31.0,40,28,2,38
115669,1063546488,36011.0,74.0,12,6,3,9
115671,1063546483,2594.0,28.0,18,7,2,16
115672,1063546479,1080.0,9.0,30,8,3,27
115728,1063546365,0.0,0.0,6,3,0,6
115739,1063546362,13330.0,18.0,22,10,3,19
115774,1063546360,0.0,39.0,69,32,0,69
115775,1063546349,98541.0,119.0,38,30,5,33
115793,1063546551,8407.0,84.0,358,4,8,350
115794,1063546549,2220.0,49.0,27,6,13,14
115798,1063546547,149968.0,113.0,62,29,7,55
115799,1063546545,56875.0,44.0,41,13,3,38
115803,1063546542,56231.0,119.0,14,3,6,8
115807,1063546430,6697.0,148.0,52,29,3,49
115809,1063546429,23745.0,77.0,65,43,4,61
115810,1063546831,42790.0,98.0,17,6,5,12
115813,1063546426,109992.0,338.0,119,78,9,110
115814,1063546495,126390.0,68.0,60,14,5,55
115817,1063546418,52613.0,178.0,81,56,7,74
115819,1063546713,88078.0,73.0,42,33,3,39
115873,1063546517,20720.0,69.0,48,31,3,45
115888,1063546822,5525.0,11.0,20,10,3,17
115908,1063546710,29672.0,117.0,62,46,5,57
115935,1063546605,0.0,0.0,2,1,0,2
115936,1063546594,67195.0,53.0,54,33,3,51
115939,1063546592,132501.0,163.0,16,8,7,9
115940,1063546571,119584.0,126.0,27,17,5,22
115941,1063546514,446608.0,190.0,25,19,9,16
115955,1063546414,21025.0,47.0,72,60,3,69
115962,1063546540,1306.0,1.0,22,11,1,21
115976,1063546535,8625.0,44.0,15,11,1,14
116003,1063546533,5870.0,59.0,23,15,3,20
116004,1063546529,58238.0,119.0,62,43,9,53
116016,1063546563,33270.0,102.0,126,23,9,117
116017,1063546650,2755.0,166.0,71,25,5,66
116019,1063546647,0.0,1.0,19,15,0,19
116020,1063546640,0.0,1.0,28,22,0,28
116023,1063546626,492.0,7.0,36,22,1,35
116034,1063546556,32030.0,128.0,24,12,4,20
116051,1063546525,98417.0,95.0,37,21,10,27
116079,1063546528,3541.0,272.0,43,16,6,37
116087,1063546722,47594.0,144.0,68,40,6,62
116094,1063546669,28931.0,118.0,62,49,5,57
116096,1063546707,11915.0,57.0,25,18,3,22
116099,1063546705,38875.0,35.0,10,5,2,8
116101,1063546703,67735.0,217.0,59,39,9,50
116104,1063546696,53273.0,72.0,74,42,7,67
116128,1063547167,26406.0,97.0,47,28,4,43
116129,1063547377,23952.0,103.0,35,21,7,28
116133,1063547101,43733.0,289.0,54,40,8,46
116138,1063546520,78025.0,57.0,39,11,7,32
116151,1063546746,5523.0,1.0,16,11,1,15
116177,1063547087,13980.0,84.0,12,9,3,9
116178,1063547084,46529.0,51.0,69,47,2,67
116180,1063547080,15380.0,202.0,9,4,3,6
116181,1063547073,8070.0,82.0,6,3,3,3
116212,1063546691,91028.0,299.0,54,30,10,44
116214,1063546609,0.0,68.0,5,0,0,5
116217,1063546682,87489.0,253.0,143,62,12,131
116241,1063546872,29456.0,187.0,27,18,4,23
116259,1063546618,112828.0,164.0,55,18,7,48
116261,1063546608,106745.0,92.0,27,15,8,19
116264,1063546667,52271.0,191.0,156,114,12,144
116265,1063546738,78309.0,30.0,16,8,2,14
116266,1063546679,85655.0,177.0,137,95,7,130
116269,1063546804,11259.0,95.0,9,4,4,5
116270,1063546621,8991.0,12.0,24,7,6,18
116288,1063547070,53667.0,172.0,22,12,5,17
116387,1063546866,4982.0,34.0,39,31,2,37
116390,1063546863,11808.0,71.0,31,17,4,27
116392,1063546856,0.0,0.0,19,4,0,19
116393,1063546852,0.0,3.0,20,13,0,20
116396,1063546763,59299.0,47.0,22,12,3,19
116408,1063546930,539817.0,273.0,99,41,12,87
116409,1063547775,3767.0,2.0,13,0,1,12
116410,1063546926,10657.0,56.0,24,13,3,21
116411,1063546923,2993.0,38.0,31,18,2,29
116412,1063546912,19584.0,193.0,15,9,5,10
116413,1063546847,8872.0,183.0,55,23,2,53
116422,1063547063,23788.0,154.0,84,55,5,79
116437,1063547604,0.0,0.0,2,0,0,2
116439,1063546752,15567.0,60.0,11,6,3,8
116473,1063546800,49278.0,9.0,25,10,1,24
116474,1063546798,92558.0,35.0,76,58,2,74
116475,1063546794,144650.0,170.0,42,31,8,34
116476,1063546788,55759.0,45.0,18,11,2,16
116477,1063546785,33203.0,101.0,24,13,8,16
116479,1063546783,110519.0,41.0,45,29,3,42
116480,1063546781,0.0,1.0,7,4,0,7
116481,1063546778,49427.0,180.0,37,19,5,32
116500,1063547732,67697.0,62.0,23,8,4,19
116509,1063547602,28886.0,61.0,19,11,3,16
116514,1063547052,64220.0,49.0,29,15,3,26
116515,1063547036,104630.0,124.0,67,36,8,59
116516,1063547060,32218.0,24.0,42,18,4,38
116518,1063547034,9966.0,33.0,36,12,4,32
116519,1063547039,0.0,0.0,2,1,0,2
116521,1063547371,51458.0,214.0,30,17,13,17
116522,1063547369,7062.0,47.0,20,11,5,15
116524,1063547046,0.0,0.0,1,0,0,1
116526,1063546907,0.0,0.0,17,11,0,17
116528,1063546904,2735.0,8.0,3,1,1,2
116529,1063546898,55864.0,100.0,57,23,10,47
116541,1063547363,66492.0,98.0,25,16,6,19
116542,1063547354,25291.0,61.0,21,11,4,17
116572,1063547698,1752.0,5.0,36,6,1,35
116593,1063546993,0.0,1.0,11,2,0,11
116612,1063547346,33917.0,5.0,49,32,2,47
116622,1063547007,112154.0,123.0,38,17,10,28
116623,1063547711,6623.0,8.0,4,2,1,3
116630,1063547690,1271.0,12.0,21,4,1,20
116631,1063547000,75570.0,170.0,34,15,14,20
116633,1063547728,64459.0,353.0,57,24,13,44
116635,1063547344,7991.0,34.0,25,14,3,22
116636,1063547335,0.0,1.0,83,56,0,83
116639,1063547315,19000.0,9.0,27,15,1,26
116643,1063547309,21185.0,108.0,15,5,3,12
116645,1063547301,12294.0,43.0,40,27,4,36
116668,1063547025,39043.0,161.0,130,62,10,120
116670,1063547019,0.0,0.0,5,3,0,5
116671,1063547491,6470.0,182.0,60,38,2,58
116673,1063547521,8750.0,40.0,43,28,3,40
116674,1063547497,50414.0,108.0,105,83,6,99
116676,1063547010,6844.0,3.0,15,6,2,13
116726,1063547142,28694.0,74.0,14,4,5,9
116741,1063547217,35864.0,126.0,41,31,7,34
116742,1063547215,0.0,0.0,3,1,0,3
116743,1063547211,223878.0,151.0,11,4,7,4
116747,1063547209,29808.0,78.0,11,5,5,6
116749,1063547207,118229.0,160.0,57,40,6,51
116753,1063547202,6003.0,8.0,12,8,2,10
116796,1063547273,2109.0,38.0,39,32,2,37
116807,1063547218,18436.0,345.0,82,40,3,79
116808,1063547232,16674.0,47.0,79,36,3,76
116809,1063547234,28148.0,43.0,68,31,3,65
116811,1063547243,42832.0,205.0,44,13,8,36
116813,1063547124,18877.0,129.0,49,25,5,44
116840,1063547199,48183.0,61.0,25,20,3,22
116844,1063547162,42976.0,56.0,67,45,3,64
116845,1063547295,0.0,0.0,7,5,0,7
116846,1063547584,178002.0,223.0,37,17,6,31
116847,1063547173,1308.0,12.0,24,10,3,21
116848,1063547582,35903.0,2.0,14,11,1,13
116849,1063547176,0.0,0.0,1,0,0,1
116850,1063547194,113575.0,124.0,30,21,7,23
116851,1063547186,91728.0,150.0,34,13,6,28
116852,1063547580,8812.0,118.0,25,5,6,19
116853,1063547169,28381.0,55.0,19,11,2,17
116856,1063547093,18200.0,44.0,18,13,3,15
116857,1063547649,36192.0,42.0,24,12,4,20
116858,1063547574,62945.0,30.0,31,21,2,29
116859,1063547670,11930.0,149.0,104,65,5,99
116860,1063547564,36703.0,181.0,34,23,3,31
116861,1063547666,22360.0,110.0,64,34,3,61
116869,1063547133,0.0,0.0,2,0,0,2
116872,1063547664,15398.0,19.0,19,10,2,17
116881,1063547128,16898.0,116.0,22,13,4,18
116882,1063547656,0.0,0.0,2,0,0,2
116901,1063547409,84694.0,282.0,83,46,7,76
116902,1063547404,126454.0,170.0,74,54,11,63
116903,1063547397,143227.0,36.0,18,11,8,10
116905,1063547390,9701.0,57.0,13,7,6,7
116931,1063547197,3911.0,55.0,11,10,3,8
116965,1063547453,42132.0,354.0,96,48,3,93
116966,1063547441,0.0,8.0,51,33,0,51
116973,1063547437,0.0,2.0,17,13,0,17
116975,1063547420,39149.0,284.0,164,57,10,154
116977,1063547413,106211.0,199.0,59,38,8,51
116985,1063547488,44042.0,34.0,32,19,1,31
116986,1063547481,80998.0,133.0,64,35,6,58
116988,1063547477,44042.0,36.0,34,21,1,33
116989,1063547462,44149.0,60.0,42,25,2,40
116990,1063547457,47960.0,44.0,23,11,3,20
117013,1063547777,15306.0,67.0,16,11,3,13
117015,1063547781,5949.0,30.0,23,12,3,20
117016,1063547790,10584.0,26.0,43,36,1,42
117017,1063547264,12075.0,30.0,30,23,3,27
117019,1063547250,2123.0,11.0,43,34,1,42
117021,1063547278,69434.0,25.0,113,22,3,110
117022,1063547274,0.0,36.0,77,40,0,77
117024,1063547225,12031.0,34.0,131,59,2,129
117057,1063547684,54673.0,188.0,37,8,12,25
117107,1063547598,0.0,2.0,24,11,0,24
117108,1063547588,0.0,0.0,2,0,0,2
117151,1063547679,8851.0,20.0,48,29,4,44
117165,1063547387,69545.0,97.0,5,3,2,3
117206,1063547560,11969.0,69.0,27,13,6,21
117214,1063547556,24700.0,90.0,47,43,2,45
117216,1063547551,88499.0,164.0,92,46,5,87
117217,1063547541,35987.0,75.0,67,22,5,62
117220,1063547532,0.0,8.0,27,16,0,27
117222,1063547528,15092.0,69.0,53,34,3,50
117223,1063547525,86710.0,82.0,74,46,3,71
117226,1063547648,12547.0,62.0,97,46,4,93
117228,1063547636,14444.0,17.0,82,58,3,79
117229,1063547626,25006.0,152.0,32,20,6,26
117249,1063547623,0.0,17.0,33,17,0,33
117250,1063547616,47284.0,112.0,58,27,9,49
117252,1063547611,1173.0,2.0,51,16,1,50
133683,1063527603,204.0,98.0,43,10,1,42
37135,1063522494,2559.0,258.0,87,39,2,85
37224,1063522474,39218.0,95.0,92,29,9,83
37494,1063522486,83201.0,348.0,90,36,12,78
37626,1063522505,20653.0,99.0,56,34,2,54
37636,1063522498,232611.0,143.0,81,71,7,74
37684,1063522483,251403.0,123.0,36,11,10,26
37724,1063522513,40507.0,98.0,103,54,5,98
37821,1063522555,3142.0,32.0,87,33,1,86
38099,1063522517,63111.0,189.0,34,23,10,24
38121,1063522616,41442.0,99.0,61,20,3,58
38125,1063522538,31200.0,187.0,53,14,5,48
38325,1063522542,61322.0,45.0,53,46,3,50
38575,1063522604,30953.0,24.0,8,5,2,6
38829,1063522661,0.0,0.0,1,0,0,1
38976,1063522608,53324.0,205.0,55,22,12,43
39115,1063522639,30334.0,91.0,78,53,6,72
39236,1063522634,85462.0,108.0,126,77,6,120
39294,1063522655,0.0,0.0,58,44,0,58
39389,1063522643,42648.0,59.0,106,77,4,102
39721,1063522648,70265.0,73.0,38,24,7,31
39944,1063522762,24162.0,180.0,107,48,3,104
40061,1063522659,36043.0,194.0,76,54,7,69
40099,1063522789,131565.0,181.0,31,5,11,20
40141,1063522721,66644.0,476.0,230,125,13,217
40180,1063548139,186746.0,84.0,26,20,5,21
40207,1063522711,112458.0,83.0,38,9,7,31
40312,1063522671,27603.0,249.0,116,22,4,112
40330,1063522749,94354.0,32.0,61,28,2,59
40734,1063522925,8230.0,86.0,50,26,2,48
