id_distribuidor,id_red,id_operacion,tipo_prestamo,perdida_cosecha
100576,125219,125224,prestamo_personal_red,0.0
100576,141247,141324,prestamo_personal_red,0.0
100578,100958,100959,prestamo_personal_red,0.0
100578,110708,110709,prestamo_personal_red,0.0
100602,110574,110582,prestamo_personal_red,0.0
100602,118760,118765,prestamo_personal_red,0.0
100602,129615,129620,prestamo_personal_red,0.0
100602,137792,137797,prestamo_personal_red,0.6717680562683332
100609,101555,101557,prestamo_personal_red,0.0979778787878787
100617,100924,100929,prestamo_personal_red,0.644845625
100622,102532,102538,prestamo_personal_red,0.0
100622,112326,112332,prestamo_personal_red,0.2102669979581933
100638,102532,102533,prestamo_personal_red,0.0
100638,112326,112327,prestamo_personal_red,0.2102669979581933
100641,100825,100834,prestamo_personal_red,0.0
100641,109249,109257,prestamo_personal_red,0.0
100641,117635,117642,prestamo_personal_red,0.2521586682436231
100643,102532,102537,prestamo_personal_red,0.0
100643,112326,112331,prestamo_personal_red,0.2102669979581933
100645,102532,102534,prestamo_personal_red,0.0
100645,112326,112328,prestamo_personal_red,0.2102669979581933
100651,100970,100971,prestamo_personal_red,0.0
100651,110255,110256,prestamo_personal_red,0.0
100651,119499,119542,prestamo_personal_red,0.0
100651,130941,130948,prestamo_personal_red,0.0
100651,140754,140760,prestamo_personal_red,0.0
100651,151108,151113,prestamo_personal_red,0.0
100667,101321,101346,prestamo_personal_red,0.3375071428571428
100668,100993,100996,prestamo_personal_red,0.0
100668,111061,111064,prestamo_personal_red,0.0
100668,121234,121237,prestamo_personal_red,0.0
100668,133357,133360,prestamo_personal_red,0.0
100671,100993,100998,prestamo_personal_red,0.0
100671,111061,111066,prestamo_personal_red,0.0
100682,101524,101551,prestamo_personal_red,0.0
100694,101363,101371,prestamo_personal_red,0.0
100697,101363,101372,prestamo_personal_red,0.0
100719,100719,110152,linea,0.0
100719,100719,110157,linea,0.0
100719,100719,110837,linea,0.0
100719,100719,115525,linea,0.0
100725,101524,101548,prestamo_personal_red,0.0
100755,101555,101560,prestamo_personal_red,0.0979778787878787
100760,101749,101750,prestamo_personal_red,0.0
100767,100993,100999,prestamo_personal_red,0.0
