id_distribuidor,estado,sucursal,escolaridad,estado_civil,tipo_vivienda,sexo,experiencia,dependientes,tiempo_vivienda,ingreso_neto,tipo_negocio,tiempo_op_negocio,edad
4732,veracruz_de_ignacio_de_la_llave,orizaba,primaria,union_libre,rentada,femenino,no,5.700206055449697,-0.8403275796321448,-0.01721145159980346,-0.8403275796321448,-1.0156441679740578,-0.7250914455422951
4826,jalisco,tonala,secundaria,casada,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.040962099932257065,-0.33903082028789444,0.3319772070881238,0.6139417727619552
4708,mexico,chimalhuacan_2,bachillerato,casada,familiar,masculino,si,5.700206055449697,-0.33903082028789444,0.11579217906193671,-0.33903082028789444,1.2303914571295782,-0.7250914455422951
4923,tabasco,villahermosa,sin_estudios,casada,familiar,femenino,si,-0.7812465152139179,-1.341624338976395,-0.07421300759769212,-1.341624338976395,-1.4648512929947848,-0.33125814604104503
4913,jalisco,tonala,primaria,casada,familiar,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.002961062600331297,-0.33903082028789444,-1.0156441679740578,0.4564084529614551
5252,tabasco,villahermosa,bachillerato,casada,familiar,femenino,si,-0.7812465152139179,-1.341624338976395,-0.07421300759769212,-1.341624338976395,-0.11722991793260336,0.6139417727619552
5812,distrito_federal,nezahualcoyotl_2,bachillerato,soltera,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,0.020789585732122307,-0.8403275796321448,1.2303914571295782,-0.41002480594129503
5569,jalisco,tonala,secundaria,casada,familiar,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.03621197026576634,-0.33903082028789444,-0.11722991793260336,0.6927084326622052
5728,mexico,chalco,bachillerato,casada,familiar,masculino,no,7.552049647067872,-1.341624338976395,-0.01721145159980346,-1.341624338976395,-0.5664370429533305,-0.17372482624054503
5738,mexico,chimalhuacan_2,secundaria,casada,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.07404675305936494,-0.8403275796321448,0.781184332108851,-0.25249148614079503
5566,mexico,chimalhuacan_2,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.07397550111436757,-0.33903082028789444,-1.0156441679740578,1.7166750113654554
5846,jalisco,tonala,bachillerato,casada,familiar,femenino,si,-0.7812465152139179,-1.341624338976395,-0.07421300759769212,-1.341624338976395,-1.0156441679740578,-0.4887914658415451
6221,tabasco,villahermosa,sin_estudios,casada,familiar,femenino,si,-0.7812465152139179,-1.341624338976395,-0.05141238519853665,-1.341624338976395,0.3319772070881238,1.2440750519639552
6136,mexico,chimalhuacan_2,primaria,soltera,familiar,femenino,no,2.9224406680224333,-0.8403275796321448,0.1395428273943903,-0.8403275796321448,1.6795985821503052,-0.17372482624054503
